name,x,y,z,rh
ESO_211-1,-1398.6322705977839,1564.0561431346218,-2691.862766332143,2.638661468880238
[DBS2003]_156,-565.8671860084286,-1113.5781832713656,-1601.4677510149704,3.207156305224554
C_1619-518,-226.065596187245,-504.1950731233057,-707.2396513620329,1.4761742483246092
[KPS2012]_MWSC_1659,-564.4169394981052,465.06264538617114,-934.9434497733051,1.4946264264286666
NGC_6115,-288.4494058580946,-653.3588291696789,-912.1630504499393,0.8091609869136132
Cl_Lynga_6,-532.4690446010753,-969.2787744510274,-1413.4580435530363,1.5892838498427633
NGC_5800,-2096.19941849614,-2129.07806296597,-3812.782527196315,15.056977332911012
C_1619-517,-432.8846777220988,-967.1823120523443,-1350.3856786290785,1.058686192257512
Cl_Pismis_22,-753.3579307746152,-1514.442724842507,-2154.8149389937394,1.073371196933054
ESO_236-7,1397.3802063484818,-1152.2527388183669,-2306.974465569796,4.446974923077885
[DBS2003]_157,-1097.2524578567893,-2161.244370268627,-3077.003219970594,12.916524672840328
[KPS2012]_MWSC_4429,196.37582821781012,-1254.6267346773477,-1610.5742114924806,3.207156305224554
NGC_3228,-298.44112466968045,136.77565277205287,-417.39269230323663,1.1726513409826245
ESO_229-2,-2.1294170422087912,-1464.0782797313798,-1853.5140291893838,3.229131168210082
C_0922-515,-695.9922873066313,562.0564240160237,-1130.772997480928,1.0231559400786028
C_1004-513,-3180.9880229911273,1722.346222381503,-4563.1313467656355,3.9487661142683295
[FSR2007]_1740,-89.12742903611085,-1904.6605514101677,-2400.9749030956837,4.852922841367152
[DBS2003]_158,-692.3130274780834,-1346.8545307093648,-1905.5292034213978,1.8636699885098191
C_1624-514,-293.0864792464664,-691.7772920988488,-944.5167410358976,1.4966350517941744
ESO_231-30,672.932396314787,-1926.0823842475418,-2563.112295448903,3.5797225521871767
[DBS2003]_144,-2078.7863844255608,-4087.193183257185,-5759.561011975036,1.0702263300353414
[KPS2012]_MWSC_2018,-2116.9911306610666,-202.60009596474563,-2670.7110951612594,4.428522744973827
Ruprecht_176,-750.0519856967837,-1516.0158080188403,-2113.6481491935438,1.2151605182475695
C_0925-511,-3471.722182697301,2743.0802078216466,-5517.509611194588,4.117256770250791
[KPR2004b]_362,-243.10217093065265,-315.7657973560691,-496.11956039738016,1.883211812147692
[KPS2012]_MWSC_5670,-287.89647784384016,1013.745560033293,-1310.938426303042,3.207156305224554
[KPS2012]_MWSC_1687,-608.5990969067067,453.3604536549594,-943.7120526442959,0.6458262336420164
ESO_226-6,-410.290930674018,-923.2626587404582,-1254.390101321459,0.8603350485307633
NGC_2866,-1144.1636317519224,942.3040184003503,-1836.96512778082,0.8256598851684854
[KPS2012]_MWSC_1445,-870.6572181496213,1346.475176243781,-1981.5048847386781,4.354714032557596
[KPR2005]_81,-267.85937041367805,-407.64770086668875,-602.2455559484774,3.207156305224554
C_1631-508,-419.9745421663742,-1082.3107624141007,-1433.1265540749541,1.9838155692932231
[KPS2012]_MWSC_1441,-828.1642097392804,1289.1732968989459,-1891.1721900106336,1.2178437548678025
Mamajek_4,29.6132034785745,-254.5772947600108,-313.93395847458464,4.259658622230884
C_0952-504,-771.1005269944152,469.220583815861,-1111.6924129418342,1.1993915767637449
C_0859-507,-726.3037243117083,718.9465511464538,-1258.2685550571316,0.5904696993298436
[DBS2003]_100,-896.6372590721119,-1932.1694125918639,-2621.2486998924887,2.0715199026048987
[DBS2003]_161,-1743.4159918983516,-3617.8366448522743,-4922.638285549439,10.42548062879255
[KPS2012]_MWSC_1705,-3239.1227989846816,2192.8861129302713,-4795.590826644095,3.8750136432887774
ESO_226-22,-317.3297896140127,-949.0868340854745,-1224.3982591870374,1.992835235238222
[DBS2003]_159,-1011.1983935369857,-1869.8472812103105,-2599.4832089972483,3.2844877025222545
C_1013-504,-2987.0582058300015,1465.2306945667037,-4066.33720769481,3.1737746338979096
[DBS2003]_162,-1472.0856012542008,-3173.754045218974,-4273.6141897738335,2.9892528528573328
[KPS2012]_MWSC_1677,-1003.0850453185539,771.0302140958194,-1545.5763979566786,0.8491661706987674
[KPS2012]_MWSC_2169,-1210.6440048905863,-631.1168391548988,-1666.0578107489582,3.524366017875004
[KPS2012]_MWSC_2322,-550.4807650175417,-859.3852345312653,-1242.6149628969324,1.5868873169489548
Cl_Alessi_34,-266.20573339049076,452.30365237759025,-638.481137979755,2.7493745375045844
Cl_Hogg_1,-830.5286566952802,578.5770668681012,-1231.384070102516,0.8118958365785349
[DBS2003]_99,-822.6072821845185,-1632.3182706125924,-2208.742475419286,4.465427101181942
NGC_2972,-944.7892880654507,660.1242742030657,-1389.5458208382686,11.147294339221387
[DBS2003]_163,-343.5556289445865,-726.1140876989393,-968.1383483085599,1.919026522821992
ESO_211-9,-2013.0749886301262,1738.4982783592322,-3202.108934864373,1.4842120484064123
[KPS2012]_MWSC_1730,-2707.148455322101,1620.1949269571978,-3796.1047982780087,9.299897764445037
ESO_211-3,-2008.9813269160882,2162.148404783242,-3549.0771816873093,2.8422831383159863
Cl_Lynga_8,-361.60638283394906,-776.0566908404356,-1028.2124471603813,1.3470090015962055
C_0930-499,-2042.3559502676633,1540.087718413741,-3072.8675910291718,1.3504284138278178
[KPS2012]_MWSC_2321,-493.7192151428633,-765.1243163982879,-1093.5058834111355,1.2178437548678025
[DBS2003]_164,-558.9961031061248,-1190.8481280020571,-1576.1386654562355,2.527948400255893
[KPS2012]_MWSC_2420,-396.4449583346575,-962.0461362446706,-1245.5631765381202,1.9559308790301069
[KPS2012]_MWSC_1511,-1385.54142112556,1696.240918251995,-2614.34109009723,2.110627247799685
NAME_HD_80077_Group,-1734.4433721071448,1509.1109851183219,-2740.504312922861,1.3863002750429223
[DBS2003]_166,-1436.6763297187317,-3134.961106232825,-4111.196417836707,2.8047310718167573
IC_4651,-85.32240273364343,-551.9137436438829,-663.6039164931734,1.7414220749228182
[KPS2012]_MWSC_4545,365.10407308837534,-585.2352607186905,-817.984538622708,3.207156305224554
[DBS2003]_102,-1243.7879598698617,-2522.6149313014,-3334.133983399288,1.6791482074692428
NGC_6167,-282.84543023525515,-724.0417677237258,-918.5088412152694,1.3298594843174936
[KPS2012]_MWSC_2195,-2554.4631121940197,-1479.2817191705874,-3488.7453050871677,3.671983442707465
[KPS2012]_MWSC_2419,-297.5235723416527,-716.6633979162876,-916.6647685976276,4.2440009639332485
[KPS2012]_MWSC_1640,-523.5433221830098,460.4839869472678,-823.4669923941857,0.9595132614109958
[DBS2003]_170,-1294.1648022059683,-3085.603531948631,-3932.016951687432,6.882662432813487
Cl_VDBH_85,-2444.6571030123105,1384.8670529992926,-3297.143082155903,6.878736075794839
[DBS2003]_167,-1081.6731166484321,-2413.4004051176794,-3101.4928265752746,2.2511657286950286
[KPS2012]_MWSC_2328,-378.23057414312433,-615.8080152581557,-846.4579854471064,1.3285568234921479
[KPS2012]_MWSC_2485,-652.5206558630138,-2242.9463957197177,-2718.172963517963,4.391618388765711
ESO_212-2,-1765.8583850148211,1473.216847615862,-2665.796327882422,1.8083134541976456
NGC_2547,-144.35946367848186,226.3809300175933,-311.0290822011861,1.4178302495229114
[FSR2007]_1695,-854.1452532878285,-677.1894808402963,-1261.2451360957239,1.6237916731570698
NGC_6134,-236.1186736912384,-554.9945102168522,-697.7769752550594,11.127497252496047
Cl_Hogg_19,-363.81164204269913,-866.9981974349703,-1085.8216516551652,1.0948611536029311
Ass_Nor_OB_5,-435.25667405463366,-840.8083748905414,-1089.6923909548166,1.1177761644200268
C_0858-487,-780.838703897819,777.6019087769747,-1266.9754869002104,0.9261338957682111
Cl_Pismis_23,-894.384797663265,-2007.8779430197783,-2518.892536342808,0.6168801576465991
NGC_2670,-536.9590628362402,609.3605944007709,-927.7847532593893,1.2703539624429796
NGC_6193,-263.8071668260589,-737.5554176862039,-894.0489851446861,2.393383353177265
Cl_Lynga_9,-554.6574071169981,-1198.7398146791375,-1494.1477688672746,1.2850116012149395
[KPS2012]_MWSC_1584,-984.6786730744742,1064.1321231963561,-1637.3758686306294,0.7749914803704196
[KPS2012]_MWSC_2034,-2939.519025483508,-359.1917515640075,-3344.29337595087,3.210678990106024
[KPR2005]_46,-334.3176292647595,493.8624330049305,-673.3734996487768,2.8600876061289298
NGC_5460,-368.5043826895971,-228.90110500774367,-486.6412090130581,2.8053657105937213
Ruprecht_120,-397.23927909708823,-1023.7023614552734,-1232.4507595590862,1.0095175212257859
C_0831-481,-1883.2574181170662,2395.859516925931,-3420.8360391440765,3.5958173815215866
NGC_3909,-1193.0790190141138,51.569393541438274,-1336.101437780114,1.2178437548678025
IC_2395,-315.11227932848783,368.5451134812544,-540.2323958833093,1.3396086164864165
C_1701-481,-453.5581655260698,-1818.9871949299932,-2088.6328134954183,6.210153662963794
[KPS2012]_MWSC_1635,-498.6437427123672,449.8351671922274,-747.6815767497172,0.9964176176191112
C_0932-479,-1387.5850955075568,1019.8792817113517,-1915.2465150630667,1.5584699132704074
[DBS2003]_36,-379.28712060494377,327.39186019910085,-555.3916186067117,0.35059138397709466
[KPS2012]_MWSC_1597,-1026.3929974165853,1087.9637401212326,-1653.6514302637643,1.4624612194063529
[KPS2012]_MWSC_1242,-584.1289990383888,1421.308686933521,-1697.873649283044,2.5833049345680656
[KPS2012]_MWSC_1628,-1062.7976376083589,993.7832727853433,-1606.2069582312827,1.2346080786316738
[DBS2003]_34,-835.6671065592287,812.7690015462784,-1286.3759314991837,1.5130786045327242
[KPS2012]_MWSC_1468,-3930.765054897587,5674.417704012072,-7609.093019629087,4.0501326577114884
Cl_Hogg_21,-430.88602364861686,-1281.387561304689,-1488.1624362959674,1.9917049495948311
NAME_Muzzio_1,-743.3075364576728,756.9764297992552,-1168.415949469023,2.5096168928511475
ESO_260-6,-540.9571707039015,609.9198065431524,-895.479854072884,1.088678508139399
Melotte_66,-1083.8457252473906,2741.2552476177675,-3237.826414286101,7.481407093911892
Cl_Hogg_20,-386.9798318930931,-1132.6941709243717,-1313.384758881396,3.6904356208115225
C_0843-474,-891.854389930637,1021.6017760553628,-1483.5853727783851,1.420817714012436
[DBS2003]_35,-853.427692926921,747.3387500032006,-1236.4586388913647,1.568435138844897
NGC_6200,-475.50401725187004,-1384.2332391600353,-1595.3116526816475,4.756339736036325
[KPS2012]_MWSC_1523,-809.3461634410817,969.2555724871481,-1371.130344980306,2.4172353316315482
[FSR2007]_1471,-1036.0253094636066,837.5854208542976,-1445.7725342954773,1.4946264264286666
Patchick_94,-919.3169632428805,-2208.191260399685,-2593.0002216929047,2.1956885791969523
[DBS2003]_169,-1567.8693699977066,-4241.345169637979,-4899.149496658739,4.225548785829194
C_0822-470,-2151.903706919422,2950.45568788944,-3944.5866138787906,4.307986633167398
NGC_2660,-1206.9347812323122,1404.8269708059217,-2000.14324948189,1.3174609240656936
Cl_Alessi_9,-9.787640831902383,-139.0629035432498,-149.6421661481513,3.51651933207433
[KPS2012]_MWSC_2521,-175.6300873354514,-694.933316638436,-772.7468911929991,1.716052563677358
[KPS2012]_MWSC_1524,-1149.2868053684786,1375.5070179035356,-1928.7717215407195,1.4069550666383341
Cl_Hogg_22,-433.13275362019385,-1306.1666159786355,-1480.3511352002788,18.59200391876912
[DBS2003]_171,-1610.6391433705082,-4315.502162764197,-4953.178639320437,3.561270374083118
ESO_261-3,-536.701001965898,486.15314155299865,-778.1877392036907,0.9964176176191112
ESO_260-7,-855.6242387952551,950.266987597212,-1372.689263551282,2.1220004819666247
C_0953-467,-1278.888376896282,765.9042560317541,-1600.2512896517344,1.8452178104057613
NGC_6204,-284.43663891721457,-851.9688993689599,-964.1072485066122,0.6974589850667736
[KPS2012]_MWSC_1740,-1319.5559676330083,762.4858662668713,-1633.4452399843017,1.2178437548678025
C_0847-465,-657.2957458904777,721.9534775952079,-1042.4356604714108,2.6125350694179152
NGC_2932,-1613.5345472360614,1178.0481192720738,-2128.208141501965,8.414193215450268
ESO_258-1,-314.4259358980786,633.1756916802468,-750.4571102333954,1.0517741519312838
Cl_Alessi_3,-67.24728416362103,192.29703821153623,-212.00342484371794,2.52846535034381
Teutsch_103,-1432.4519206806424,1113.3276437579755,-1918.9600549731758,1.940187066910676
[KPS2012]_MWSC_2043,-1340.1235726518942,-187.64646491320315,-1424.809676493075,1.4761742483246092
[KPS2012]_MWSC_4498,413.9587613701065,-975.0285791418235,-1113.6994270186206,3.207156305224554
[KPS2012]_MWSC_1609,-668.9686631829787,678.2763815856979,-997.0271199231196,0.9779654395150535
Cl_Lynga_11,-990.7919765952618,-2654.700735075006,-2964.641001252374,7.1594451043743526
SAI_94,-1830.1803325527578,2092.7344363558163,-2908.4219633686844,1.812708625279395
[KPS2012]_MWSC_5705,370.1078039689394,-1232.0058200091826,-1344.805886700676,3.207156305224554
C_0839-461,-640.9013620779727,752.8701753927285,-1033.625050103679,6.498391968347563
NGC_2645,-742.9662799775585,892.5591059644713,-1212.4935039559568,6.2761637245125765
Ruprecht_121,-349.0133710970279,-982.0956382525501,-1085.3111206309684,2.585718983173853
C_0838-459,-854.0929949381276,1014.4177547527695,-1379.618329408525,13.513346151655295
ESO_260-17,-905.7260871776617,868.9394828814651,-1301.3333278201765,3.6904356208115225
[KPS2012]_MWSC_1517,-1486.159534547447,1808.7438072569585,-2425.5755353283307,4.7422097727428065
ESO_275-1,-542.1275866141289,-894.0669794171498,-1083.2695435234998,0.8039158980759615
C_0843-458,-2683.3748004367635,3066.0940218260585,-4216.307022440518,9.855400337376636
[KPS2012]_MWSC_1969,-1401.7164381365867,97.60783354267895,-1451.2283548390255,6.218384021067416
ESO_245-9,844.24210955743,457.0355675573274,-991.3494592915115,4.760661950846863
[DBS2003]_108,-237.68211379024825,-1102.0390259522935,-1163.3646023763658,0.8303480146825926
Cl_VDBH_197,-454.29762661903317,-1367.6611846873122,-1484.5462439237153,1.420817714012436
[KPS2012]_MWSC_1656,-1194.173570931912,986.298320542204,-1590.46065823187,1.1809393986596872
[KPS2012]_MWSC_1972,-968.6301223988223,64.76086323724006,-993.4197081669006,1.7345047417814154
NGC_6178,-249.1897217851782,-647.1013761179361,-708.9662767599732,1.097054371562032
[KPS2012]_MWSC_2268,-768.6518216123424,-797.817916078517,-1129.329424887247,1.7345047417814154
[KPR2005]_85,-212.97270687710957,-649.7853302344204,-697.1743127350447,2.6848561368757915
[KPS2012]_MWSC_1555,-634.3704033521157,720.2908109257769,-973.3675251654746,2.0666439476544527
Ruprecht_156,-1093.4549375957279,1567.9168249488798,-1935.0434438249044,1.8636699885098191
[DBS2003]_174,-370.4448595294364,-1143.2229616208044,-1216.516282698745,0.7196349460582468
ESO_265-1,-2149.1572045300777,566.4944207959306,-2249.1001270338193,3.1737746338979096
[DBS2003]_106,-693.4681158280787,-2354.937911899318,-2480.618754147669,1.6422438512611277
[KPS2012]_MWSC_2869,73.0289866246965,-980.7934922825738,-992.1289697457297,0.6642784117460739
ESO_252-14,293.11521568434557,1506.776989677086,-1547.9362305062757,0.8857045489947654
Cl_Lynga_14,-317.6015042674399,-1090.633294848005,-1145.45298491734,10.668250808232623
NAME_Moitinho_1,-461.0309081974069,662.8221420895153,-813.2855031552822,0.3690435620811523
NGC_3446,-1350.6494280382947,411.10980913876335,-1418.0041774866945,8.063601831473179
ESO_261-5,-1191.8721380599416,999.8513566828447,-1562.8493525716663,1.1392353700511075
NGC_2659,-795.6405179910536,927.1756518158312,-1221.7177729782015,10.04561994450479
[KPS2012]_MWSC_4178,-1989.2902567410852,-1494.0538583776893,-2483.093301247806,3.207156305224554
NGC_6249,-202.6914872494313,-728.1668440625685,-750.9856577888639,0.8456171308007843
NGC_6222,-702.1251980461075,-2242.770267900894,-2328.0605085969023,2.638661468880238
[FSR2007]_1415,-1589.2638305853811,1887.5900590298113,-2443.96670309661,4.760661950846863
NGC_6216,-729.6290418837754,-2291.0609417443316,-2381.1339367942614,3.337222992977202
NGC_2220,-90.09781404792012,986.0359351525068,-979.8288210150321,0.4982088088095555
NGC_6259,-267.4982717681353,-1012.0826978118902,-1035.1358014245607,3.2773770640279376
[KPS2012]_MWSC_1171,-1105.572633070654,3109.100835433073,-3262.024087604901,4.151740073412963
ESO_261-7,-1860.938953085643,1498.9090042418422,-2362.1553737828594,3.3952007711466003
C_0829-443,-415.26280361634053,535.3535805714738,-665.9229292508251,1.6976003855733002
C_0800-442,-1143.1660072724062,1945.88465249837,-2211.855420001082,1.1255828643475143
C_0848-442,-756.7573442754931,828.3775028780497,-1096.9450544071963,0.7806114992053177
[KPS2012]_MWSC_1925,-1867.368115118751,372.7133250450731,-1860.1787817227914,2.048191769550395
[FSR2007]_1430,-3288.8971103025006,3531.026687606277,-4701.295069367175,4.410070566869768
Cl_VDBH_200,-400.15996429221497,-1267.9105586933065,-1292.1264714151166,2.4692349068667925
ESO_281-24,476.68178345074546,-2704.546826323118,-2669.663076410911,4.207096607725134
[KPS2012]_MWSC_1594,-935.2220288850258,994.7499408033748,-1327.0449547622186,1.6606960293651851
[KPS2012]_MWSC_1513,-1202.5062829378112,1468.0861516838318,-1841.0425553824784,3.0446093871695057
Ruprecht_81,-1797.7214341058707,1198.9311589239644,-2094.0016049462743,4.09638353910079
C_0837-438,-295.8271578461471,354.85283867464653,-447.2300924191216,0.5166609869136132
[KPS2012]_MWSC_2237,-1076.233552348975,-900.4029860459519,-1358.3831578453257,2.7493745375045844
Ruprecht_80,-1387.9132382756998,953.2920292661775,-1627.130418852968,2.3618787973193744
NGC_6169,-273.22672830602187,-694.6632663434732,-721.2725568966313,0.6458262336420164
[KPS2012]_MWSC_1568,-600.1805117788779,668.6185976015624,-867.6021693277191,0.4982088088095555
[KPS2012]_MWSC_1620,-610.9954474526409,596.245483199677,-823.2690246548394,0.7380871241623046
[KPS2012]_MWSC_1737,-2556.290205892417,1485.806141293444,-2846.1511719782543,2.7493745375045844
[DBS2003]_27,-1187.7243853209523,1334.8305476993366,-1718.423461619008,0.8857045489947654
[KPS2012]_MWSC_1505,-410.2158291805233,513.945144479121,-631.9235412263664,2.380330975423432
[KPS2012]_MWSC_1582,-894.0582086301769,970.296450891674,-1266.6592742201906,1.088678508139399
[KPS2012]_MWSC_1604,-796.1147496113967,818.1483468876114,-1093.0758610161752,1.2491374914181743
ESO_277-4,-440.1950060087641,-1216.0252796040381,-1237.5826744298195,5.037444622407729
[KPS2012]_MWSC_2073,-4435.255535669015,-1074.0255496356406,-4357.875336909858,19.780734927549762
Cl_Pismis_10,-4573.003590265092,4469.104434961059,-6096.881884441749,7.011827679541893
Cl_VDBH_37,-2135.1657783681685,2641.7971866776647,-3235.8280497875453,2.4173515536984223
[FSR2007]_1635,-4418.454654640681,-1080.1673535362524,-4316.936176646416,5.757079568465973
Cl_Lynga_13,-756.1137135526731,-2359.7342536327346,-2345.5682263387575,1.383913357804321
[DBS2003]_175,-800.1332251571447,-2641.1425266529795,-2609.397818636465,2.380330975423432
C_0840-432,-686.3544077294755,804.640957197048,-998.8348898937785,1.1441919305154151
NGC_6192,-394.2090536430744,-1087.6261456125085,-1092.2708717088856,1.740501568727674
C_0855-430,-381.01112767762504,389.6875370567464,-511.4498059912344,1.5667533091481642
NGC_3680,-689.2522030257666,104.33803620407741,-655.5413654146076,1.0216512349540057
[KPS2012]_MWSC_2145,-2003.8564402079878,-913.3859875170821,-2066.563670648551,5.018992444303671
[KPS2012]_MWSC_1837,-1696.0582168890935,617.5940819789297,-1690.4712582080747,3.7826965113318094
NGC_6322,-144.76895222756846,-790.7270201023995,-747.9702359214444,1.0058291464443134
[KPS2012]_MWSC_5604,712.0210422497232,775.7877897066312,-977.8283800011727,3.207156305224554
[KPS2012]_MWSC_2185,-1745.4105094323547,-982.6522989873095,-1859.361614333813,2.7309223594005267
ESO_311-14,-431.6056221985263,834.4331029353075,-866.4421409490524,2.601757112672123
ESO_282-26,351.05760876361626,-1053.2718175067428,-1021.9872962885663,1.5130786045327242
[KPS2012]_MWSC_1608,-654.4988716270692,665.4418452636273,-858.2787295576138,1.3654611797002634
[DBS2003]_176,-1479.7524631514148,-5468.391924860883,-5204.735478764854,2.8047310718167573
C_0846-423,-204.6995263647313,227.7971870782123,-281.2826803797831,13.250314941413839
[FSR2007]_1744,-400.8192927548839,-1301.5362160627215,-1243.2551519429178,1.5315307826367817
ESO_309-3,-333.06546109938506,1482.4513914947008,-1386.598092627449,1.3470090015962055
[KPS2012]_MWSC_1512,-1953.6744787211494,2390.1136926585236,-2815.3501678050425,5.037444622407729
[KPS2012]_MWSC_1518,-1510.3075289210549,1827.541577832965,-2161.0939242374857,2.4910440440477783
[KPS2012]_MWSC_5744,781.193858907144,-1112.2140064414593,-1234.3468550943053,3.207156305224554
[KPS2012]_MWSC_1726,-1683.0344801123517,1025.64941376923,-1789.3245146668567,5.221966403448304
ESO_334-2,-238.62936772123362,-2364.6549968536106,-2157.6753163338126,1.5315307826367817
[KPS2012]_MWSC_5665,-31.482719736750514,691.0852491741243,-627.5077822082493,3.207156305224554
[KPS2012]_MWSC_2383,-1100.4078529224957,-2335.3991298801056,-2335.0320043592014,1.605339495053012
[KPS2012]_MWSC_3015,223.99646526459546,-946.9565158510478,-880.0243977505459,1.0702263300353414
Teutsch_84,-542.445017351059,-2190.2792377130004,-2036.71459807072,1.891561517263724
Teutsch_64,-1427.9044560184393,1819.4385435642282,-2082.132620818272,1.0148697957231687
ESO_324-15,-1960.5145004270241,-747.341079093958,-1881.2198715498555,3.376748593042544
[KPS2012]_MWSC_1453,-2382.897283398407,3635.675485089882,-3896.9100969728493,1.605339495053012
NGC_2671,-724.4407721892005,817.1917375817708,-979.3767618327491,1.5282926947224758
[KPS2012]_MWSC_5215,-2078.546793465341,-1036.8914577252895,-2080.0056087114945,3.207156305224554
NGC_6231,-305.8124526276021,-1035.391020778584,-965.688895244617,5.742039725817045
ESO_313-3,-2097.828027901958,2694.0996543875963,-3051.23208844847,1.9641046993009081
[DBS2003]_178,-1396.2166588651432,-5419.901872005055,-5001.527640565786,3.207156305224554
[KPS2012]_MWSC_1493,-1397.6255913446512,1853.0290101564092,-2073.0340551802983,1.6976003855733002
[KPS2012]_MWSC_2178,-2518.4187885822103,-1376.41455843798,-2563.2311188490385,2.9523484966492184
[KPR2005]_50,-438.14407838876923,475.96099635857007,-577.1572906220741,5.012588318018383
C_0816-414,-1363.9297815359578,1986.2377811141716,-2144.780316375998,1.8607090927869947
ESO_311-21,-1960.5219403230756,3339.625253405283,-3437.73875946523,2.5996456852823555
ESO_312-3,-1215.7125983993865,1665.753100408407,-1810.8627246933713,1.4874509445845168
ESO_312-4,-1426.7593277365063,1912.6113888224727,-2092.673394503654,1.0364588480449073
[KPS2012]_MWSC_1427,-943.9920175211385,1568.739925811958,-1603.8360627008806,6.015410061922783
[KPS2012]_MWSC_1623,-895.8257905731982,860.4427168620555,-1084.590007303658,4.1886444296210765
Cl_VDBH_211,-341.7983879292897,-1324.9747397404956,-1194.2354211203688,1.043825449146782
ESO_329-2,-719.6661751895581,-917.2746592957274,-1015.2850810003756,1.568435138844897
ESO_335-5,402.7703238985432,-5688.5412722249075,-4966.096883909988,5.8677926370903215
C_1651-408,-280.24702371994294,-963.2986008458041,-870.4718255534794,1.0536446690498291
[KPS2012]_MWSC_1409,-738.839151254911,1276.2751497069103,-1277.3564306071842,4.4838792792860005
ESO_332-22,-244.75524047542916,-1047.9747297940826,-929.4771852890387,1.6976003855733002
C_1712-407,-273.0506733953777,-1414.0771123632037,-1243.8038239806447,1.2497900336057566
ESO_332-11,-383.6668861744601,-1340.2122097400131,-1202.460790760757,1.0517741519312838
C_1724-407,-230.42582468118178,-1640.4305246373062,-1426.3546659783358,1.9005743447179344
ESO_332-8,-230.34306540847862,-787.4992580197925,-706.1113515845087,2.435687509735605
C_1652-405,-385.410950716255,-1347.4154534598151,-1204.588724356024,1.7529569198854733
[KPS2012]_MWSC_1412,-605.2900279230233,1035.6637501617286,-1030.9216598257551,1.5121593794564512
NGC_6124,-162.37482288906114,-370.46220155211967,-347.43294115943957,2.7371124216351177
ESO_332-13,-603.0597724305871,-2126.4453330678066,-1892.7887246996463,1.3101046453880905
NGC_2849,-2992.7165290283297,2524.5681443514372,-3346.370732477851,2.2024540012304428
[KPS2012]_MWSC_4146,-1043.3132931605835,275.8987814660451,-921.3784427150279,3.207156305224554
C_0810-403,-174.55105572717173,267.08096992044585,-272.3599354730495,0.9041567270988228
Ruprecht_125,-134.9699212373875,-1013.8019656951108,-871.9659940123253,1.919026522821992
[KPS2012]_MWSC_1510,-996.7337693545196,1219.7601499523005,-1339.8996117682373,1.7714090979895307
ESO_313-12,-701.2470337895963,807.7595723747186,-904.7530441166277,0.8488001927866501
[FSR2007]_1737,-699.6947515107012,-1473.2772051994477,-1379.2670268472611,0.7565393022663621
C_0835-399,-343.0998671078258,419.62176146741075,-457.81034118243747,2.694018003192411
[DBS2003]_115,-526.478149485516,-1939.4337038165752,-1693.458492734507,3.1737746338979096
C_1738-400,-63.689524403492236,-782.5306852405809,-662.4904297709999,2.0083231998445767
[KPS2012]_MWSC_1494,-1106.0499653387742,1462.9024055525142,-1543.4309268648094,1.4577220702205511
[KPS2012]_MWSC_1443,-1337.8590621198819,2078.818267747648,-2073.909617291334,2.332807044312444
[KPS2012]_MWSC_5704,340.8375364129133,-1181.8269936372558,-1029.5293734917439,3.207156305224554
[KPS2012]_MWSC_1486,-568.9850864352068,779.4395516459534,-807.0278537598781,0.7380871241623046
[KPS2012]_MWSC_2617,-717.4385072641625,-5687.092896451283,-4778.404822030644,20.45125558917993
NGC_6268,-217.15164662339183,-841.1164195742333,-721.7428150604425,0.9771022402690884
Teutsch_85,-469.67451330161714,-2269.7678550473406,-1925.5486266325397,1.9571773883429708
[SSW94]_b,-2739.1051053760107,3719.8512539081707,-3827.0368685186304,2.321501001318856
ESO_313-7,-400.0608800199095,486.92078711219165,-521.3948271279062,0.5190616504299899
C_0854-393,-2137.124570386234,2209.8132497886204,-2535.7800199323065,2.851229975011127
NGC_6242,-252.21667263374363,-872.5675362380117,-748.0429770844825,1.5189384782088744
NGC_6318,-307.7049820731335,-1589.5209773636443,-1331.0226718310616,1.1753546472458485
[KPS2012]_MWSC_1546,-1611.020684466919,1850.98245944646,-2012.1987598250018,1.3546784644014556
[KPS2012]_MWSC_2354,-2713.0092631786924,-5097.955599506046,-4735.129717692172,6.532071048836395
[KPS2012]_MWSC_4170,-1094.3899445975858,-491.93400667331514,-978.0672687714439,3.207156305224554
[DBS2003]_179,-1290.2235907868712,-5992.83487308128,-4995.769937633028,9.447515189277498
[FSR2007]_1754,-212.15890396910393,-1065.7846808189252,-882.6616642849799,2.0297395914463374
[KPS2012]_MWSC_2473,-948.4721286391504,-3040.5200940560144,-2586.5512132637787,12.233794082990196
NAME_Cl_Alessi-Teutsch_7,-401.10669281696994,514.3947944677473,-529.2555303460863,3.24758334631414
C_1721-389,-238.10429203337367,-1524.854898146931,-1250.0338756037945,2.1382512481833253
[KPS2012]_MWSC_2514,-431.6338477281665,-1671.7724423325228,-1391.9432325180976,1.252048959866104
Cl_HM_1,-581.1260679462024,-3214.310018098391,-2627.8647751227045,3.3618993768221728
C_0839-385,-2546.3616543453722,3003.948036691101,-3154.8015065796053,2.764027389017309
C_0829-385,-760.8179970558164,979.6397269653476,-991.5994660684499,2.9756156041850184
Ass_Sco_OB_5,-74.77725483706526,-2264.069210756506,-1810.6349635040865,3.2660355244181973
NGC_2477,-488.98690494313405,917.8720936606126,-828.3494492946126,3.965077517287672
NGC_2451A,-64.47150344162647,133.7467676042968,-117.10694855292991,2.31883808144638
ESO_332-20,-316.56584712717466,-1291.6633815560726,-1050.9123527582049,3.0999659214816786
[KPS2012]_MWSC_4158,-1244.2313776799767,-244.4843761816101,-1001.7842425391188,3.207156305224554
